uid,gloss,duration,category
Hh7uTyKr5ck_1,office hours,8,time
Hi65fS8-pjc,html,15,internet
HiKegjOx1kw,friend,10,relation
His11C0YFps,picture,4,miscellaneous object
Hj28Cttz1Rs,recurring deposit,4,banking
Hj4QeQhtsdQ,tubelight,8,electronic and electrical
HjBMp6eChiY,allergy,7,medical
HjQ5ftX3H1c,theirs,4,relation
Hk0qqXk8-nU,wales,3,geography
HkPXGBLKhKM,mouth organ,5,biology
Hkv0JPEwiEE,explain,4,action
HlY4I1V3Wn8,railway hedges,15,transport
HnVaM3dWOO4_1,chandigarh,5,geography
HnmeVz4t4Xk,supervisor,6,action
HnmjmqSfmPs,make a long story short,11,process
HnydoJ4McR8,litre,5,metric
Ho8vUmQ7Y1s_1,receipt,6,banking
Homd_Xpbpac_1,initial,8,time
Hoyh1m0u62U,ball point needle,9,utility item
HpwU9tXDfpM,inheritance,13,relation
HqCWS-Gh9zY,shank button,13,wearable
HqEam06JRKo,aeroplane,4,transport
HqsZI1n6pGU,handkerchief,4,utility item
HrYfUg6i8DY_2,distance,8,metric
HsgYLaLxP5o_1,knit,7,process
Ht6fXw6roFc,four cricket,4,sport
HtG9j-D3n8c,varanasi,4,geography
HuPD22JS5QA,diet,6,foods and drinks
HufgJPpb1kQ,bus,4,transport
Hv3CUeYzFGk,one and a half hours,4,time
HvwdD5t8Llo_2,pressure,8,physics
HwgChfSHtlI,a lot,4,quantity
HyYH_y65nQs_1,not negotiable,8,attribute
HymdtSakcww,label,4,action
HyqvSSccYGM,things,7,miscellaneous object
Hz77BEDzZ-E_1,cutout,7,sound
I1i5r5rd7vI_1,camera,7,electronic and electrical
I1pC7URd7qM_1,tease,6,behavior
I2q6piLBbPo_1,priority,7,attribute
I2xOiEMrgM0_2,chemical energy,8,chemistry
I3_S8sTuQT0,deputy director,5,authority
I3haAOluERo,wait,5,action
I4ZsuU5C6aw,right now,4,time
I4pibKfr0jU,buffalo,5,flora and fauna
I5A2blkb1T8_1,cycle,6,transport
I5GA0QFoDos_1,copy,7,action
I5IcpZp0BfE,mean,4,behavior
I5Nw8MVpZt8,mirror,5,physics
I6kZM0sKraQ,score,7,metric
I77KHj-yyWQ,debit card,4,banking
I8TH3Ef1yls_1,allah,6,religious
I9OiCuVT6TQ,bus,4,transport
IA-RnnxesfI,button hole,8,wearable
IATnhKazi7g,technology,4,abstract
IAd2idq-iPI_1,coin,6,banking
IAqSm0HcDDI_2,electron,12,physics
IB4I1T_sQxo,ifsc,5,readable
IBYqJ-C2FsA,nurse,5,profession
ICWffEGAP5Q,drug overdose,8,stage
ICiBChM7NL0_1,sweet,6,attribute
IER9rPq_O8o_1,source,7,stage
IE_CEe3ZkCI_1,tonic,8,substance
IGNLe81lZ-M,seamline pocket,10,wearable
IGR8WsvfoXs,tap,5,utility item
IGogDBcwAnU_1,clever,8,behavior
IGsDuTIs2ZU,quickly,4,time
IGuFuS-aMpo,sharp,6,attribute
IH3kcXKQgt4,barricade,5,miscellaneous object
IIeXWQPIlqA_2,spectrometer,12,instrument
IIkkBf5KDmg,fast track court,14,legal
IItJ7hdAf_g,company secretary,6,profession
IL9zmsdJg5g,cervical cancer,10,medical
ILXJO86NsG8,reliance mobile,6,electronic and electrical
ILinyrxnsEs,sixty,5,quantity
ILv9XMPLqoo,very wealthy person,5,human
IMZb4D-ulNs,percentage,5,math
IMlXe5o44pc_1,address,8,geography
IMzhNeb2ziQ_1,juice,6,foods and drinks
INYvz3YRvT4,wedding reception,13,event
INdSYgk8Ed0_1,island,9,geography
IO-b4Lt249Y,suspect,5,legal
IO0nQfhpxh8,education,5,education
IOS2_Xy4yg0,friday,5,time
IOUl-SHyP4Y_1,testify,9,action
IOaZtwg1czk_1,interest,12,banking
IOcKAmXpVUA,gionee,6,organisation
IOp7Ml6b4sk,right,3,spatial position
IOz0Yx8IpHU_1,across,6,spatial position
IP9M9Q_sJlU_1,six monthly,8,time
IPRNWTt4NDY_1,objection,6,action
IPUJ9bHGQgM,waterfall,5,geography
IQS9ORLYumE_1,additional,8,quantity
IQdo3niLRus_1,bug,6,flora and fauna
IRT4-x0KYrI_1,tree,6,flora and fauna
IRUYQfpLjhY,tornado,5,weather
IRmlHHtW_Q0_1,thank you,6,gesture
IRpEcHFlSk0_1,stay,7,action
ITV9-ymtK_M_1,exchange,5,action
ITnvvRnzDsI_1,self,7,relation
ITtZaBbXqyE_1,farm,7,construction
IUj1aN_hzQ8_1,birthday,7,event
IUxURsL66jY,huge,4,math
IVY4EYIVHMI,food,4,foods and drinks
IWBVW-QyFEw,fox,6,flora and fauna
IWCiPFCUzI0,janmashtami,5,event
IWWZql-w610,leave,7,profession
IWxnrliK3Mk_1,bath,6,action
IYf_zhHRbWw_1,eat,7,action
IZ5P9dAvZ5A_1,default,12,stage
I_TQyqgYvoA,area,4,geography
Ic7hCwzP2PI_1,irregular,10,attribute
IctKxBrrjJI,interpreter,4,profession
IdF3Z-HI8QY_1,on,5,spatial position
IdTIbvWgePA,muharram,5,event
Idb2wQQ85ho,brahma,5,religious
Idc4ADhTayI,leaf,4,flora and fauna
Idq3nOcunPw,deepika padukone,4,human
IdrYzD-b0MU_1,march,7,time
IeGTCdw-lFQ_1,account commission,9,banking
IfL2BoxCI_U_1,remember,7,action
IghFboP-goM,slovakia,4,geography
IgilYoGrZlg,repair,4,action
IhUPDOGqMaw,true,4,abstract
IhaMUrrY6yw_2,physics,14,physics
IhoXleQ5yy8_1,point,8,math
Ii2bgYmdoQo,vegetable preservation,15,process
IiAx8ef2Rwo,hidden file,6,utility item
IihwJw1jkfA_1,allotment,11,banking
IijA65GKXKc,surgeon,5,profession
IioAwnwu91s,mali,3,geography
Iiz4Zy_pAGA_2,voltmeter,10,instrument
IjJkyhtkX58,numpad,12,computer
Iji2l3tYxHc,today,3,time
IjyH501MJjY_1,agra,5,geography
IkEVVymlfjk,non access,14,abstract
Ika-iBJ4-Ns,wash,4,action
IkmV2lTGHL8_1,under review,6,process
Il9Z5pMnfDo,cheque,5,banking
IlFz5jLv0HA,christian,6,religious
IlO3fdD1Ytk,shoulder,4,biology
IljBrnpRkLI,over,5,spatial position
IommKlI9JqQ_1,feel,6,sensation
IphLasWnRHk_1,bank,5,banking
Iplh792WyLM,flower for beautification,8,flora and fauna
Ipvw2kyzr_w_1,final accounts,10,banking
IqAQQves3xE,essel world,5,entertainment
IqVx7zjG9s0_1,hill,9,geography
Iqjt_znBgeE,gas stove,4,instrument
Ir-Qe2kkROw,wifi,4,internet
IsvFw88fne8,shillong,4,geography
ItV99Fhz1X8_1,merger,8,organisation
ItvaPW9FnxE,algeria,4,geography
Iu0WhShkyw0,pause,6,time
Iu1aKegaeek,funeral,9,event
IuIV6N8k4Ik_1,thursday,6,time
Iub1Yb-tOAI,video,3,computer
IvHyCTGWTOc,biased,8,attribute
IvWnYjnrMZg_1,himachal pradesh,7,geography
IwjaiMCqRSk,cinema,4,entertainment
IxDZyvc3cRM,president,4,authority
IylKyQ_81Zo,licence,15,legal
Iz9sVAKjbMU_1,iron,7,metal and minerals
IzIT4zP2sTU,parameter,8,computer
J06ynDbTJDY,mtnl,5,organisation
J0D4SC4WJQQ_1,institute,7,organisation
J0Jx4BIuGn0,television,4,electronic and electrical
J0OaU0o7cL8,pond on the basis of situation,14,geography
J0vgYiSZ0Zk_1,profit,7,banking
J36iHjTW6Jo,reward,4,miscellaneous object
J3BJa0TWc8U_1,incompetence,7,attribute
J4G3ltp807A,notify,5,action
J6YkOCzKPpA_1,coconut,7,foods and drinks
J79s05Z0NZ8,whatever,3,abstract
J7Bq-xjpcvs_1,leader,7,authority
J81k9pkL1tg,tvs bike,5,transport
J84aAikfD88,sweater,4,wearable
J9ZYf-S-gNI,wall garden,15,construction
J9rhbSDTm4w_1,black,8,quality
JAoQ3a0DIXQ,spanner,9,instrument
JAvrviPNIOI_1,illiterate,7,education
JBO4vOeqQxs_1,parent,10,relation
JC80hJOObmg,mango,4,foods and drinks
JD1NFsUtYrg_1,pan,8,utility item
JDFAUSbxIhk_2,compare,8,process
JDvfWq3CAAU_1,kangaroo,6,flora and fauna
JE_6hkeERgY,donkey,5,flora and fauna
JFVB97UDh6o,category,4,abstract
JFrHbTIRXp0_1,hard,7,quality
JG9WnZMN5ZA_1,account suit filed,12,banking
JGDj06htv-A_1,few,5,quantity
JGiAZZ8byeU_1,forget,7,action
JGmPOUUxRzE,stairs,4,construction
JHK7flaSzzM,applause,4,action
JHh44ooGaY4,school bag,4,utility item
JHyzbf0wbL0,youtube,5,internet
JIm7aysFevs_1,order,7,action
JJ2y6sfvlUA_1,tongs,7,instrument
JJ4iKa2vdoM_1,floor,8,construction
JJamPbb5o_A,same,4,comparator
JKKejwob7W8_1,eye,6,biology
JLwyU0Pd35Y,tolerate,5,behavior
JMafDHZmr8s_1,recruitment,6,action
JN0xDQF2NWs,tunic,10,wearable
JO6xA9yQgUA,track ball,13,action
JPGOxP4NRRw_1,stitch,7,process
JPvEO-Q1N08,personal,4,relation
JQ0W7D0nvlY,starve,7,action
JRE6SRmb_yI_2,clockwise,11,spatial position
JSEGoqKaQM0,job,5,profession
JSf7HjXTT78_1,yellow,10,attribute
JSgfX7o3cCI_1,cow,7,flora and fauna
JTfbRXxg4mU_1,false,7,abstract
JUMBB2W1Q94,glue,4,substance
JVplYs4HTtE,piping,12,wearable
JW9yPJ2REK0_1,difficult,5,attribute
JWG3G2AfAO4_1,cement,6,construction
JWbMe5M36V8,aquatic plants of various colour,13,flora and fauna
JWsKWK1W9q4_1,regret,7,emotion
JXkN1Nb0WmI_1,gloves,6,wearable
JXtbhw70wpY_1,credit,10,banking
JYvB-eiJP-I,catch,4,action
JZLbNmS3Lu4_1,duck,7,flora and fauna
JZRAOigBYnM,personality,12,attribute
JZtlpCJqR-M_1,delegate,10,authority
J_iH6uAoAJM,orissa,4,geography
JabTaO_zQ-M_2,key,7,utility item
Jarh1WMa868_1,happy,7,emotion
Jaw_nTMEwzY_1,gossip,6,action
JbG_KfmEYm4_1,script,9,readable
JckFhrO4KD0_1,ramzan,9,event
Jd-pxhXGefA_1,stop gap,6,quantity
Jd3to2MXy6s,medal,5,utility item
Je-ZDJTfVsw_1,promise,7,action
JeJLv2tM3nY_1,breakfast,6,foods and drinks
Jedn1-9fyXw,bridegroom,9,human
Jh4PPOr7tjo,annual plants,14,flora and fauna
JiPwL-4i6Uo_1,establishment,9,organisation
JjDVZDpPjbc,store,4,action
JjQDPdI82Tw_1,twins,9,biology
Jm23ZwhmPlQ,clumsy,12,behavior
Jm2j6rZhGXo,delicious,5,attribute
Jm8OXSwWnCY,audi,6,organisation
JmBmx8jNivk,classification of vegetables,9,action
JmPgvxIFzGE,oriental bank of commerce,6,organisation
JmsjCb19HB4_1,coffee,6,foods and drinks
Jn9jwPcSKag,plate,5,utility item
JqBJjFOxuLk,dithering,12,sound
JqPK7r2pB_8_2,south,7,spatial position
JqUNaUjxigE,job,6,profession
JqZFdQuy3QU,false flooring,9,construction
JqwXMlzSPoM,poultry feeds,13,flora and fauna
JsdNgRcC4wU_1,bring,6,action
JtWmt2W6g-4_1,immovable property,8,legal
Jtk0QePDuds_1,sofa,7,utility item
JtykP_hFReg,message,4,readable
JumxHKPgPsw,shark,6,flora and fauna
JvZwKXBG8sQ_1,predecessor,10,stage
JwE82vJ5lF4,sweet lime,4,foods and drinks
JwvgzR8JBQw,leaf,4,flora and fauna
JxEGnvLxNu4_2,contraction,9,physics
JxiY9s8T8eg,drainage,15,miscellaneous object
JyAbrgrmXFQ,drip irrigation,14,process
JybAScc2Ppo_1,speech therapist,7,profession
JzyZDgP62tM_1,refrigerater,7,utility item
K-cAmlbGqqE_1,direct appointment,8,authority
K0EyqFbG2N0_1,charge sheet,11,banking
K0VsSQMEtMU,west bengal,4,geography
K1N6oh0nYvo_1,faith,6,abstract
K3pj5alsYHc,valley,5,geography
K4bb2bBt1uY,same,4,comparator
K5K6_yItMbc,hill garden,12,geography
K5qR4GaiYqc,form,7,readable
K5xvRicYsgQ,agricultural robot,15,electronic and electrical
K6ef6wLNV6A_2,negative error,9,math
K8Se1Eiyqq8_2,vaccum,11,physics
K9BFoOaBA18_1,body,6,biology
KAkggm-5ApA_2,merchant,9,profession
KAsaLUHY0y4,former,5,comparator
KAyF64u5G0w,english,4,language
KB2cTekqy38,flower for controlling soil erosion,11,flora and fauna
KBfrB3Kx5Kw_1,always,6,time
KCFYiQAly-Q_1,fare,9,banking
KDUJ4CR6_dE,panaji,4,geography
KD_mAE7nypI,manager,6,profession
KEa28LtX2W4_1,mixer,7,machine
KEcsIGtSp88_1,chennai,6,geography
KEhIkzsFVhk_2,eletronegative force,10,physics
KF_6TkQc5Ag_2,beaker,8,chemistry
KG_OHYYtnoQ_1,red,10,abstract
KGd-YJ5cDTM,paper,5,utility item
KHbIUov_fKY,noun,6,language
KIoc3qEV7No_1,outstanding,10,quality
KJl7MI-S9ag_1,verification,8,legal
KKOqbdFgAgo,nutrition,13,medical
KKPPaj3WuIM_1,sitar,7,instrument
KKXbxgBsRoQ_1,mistake,6,abstract
KKfE1JlLal8_1,basketball,6,sport
KLWmJJC8WvA,millionaire,6,behavior
KLpXMM5NiYQ,triangle,4,math
KMAl51jbqD8_1,nose stud,5,wearable
KMB0F5vWexE_1,during,6,time
KN6wMRGjxGk,government,4,authority
KNYxG5Owm6Y_1,unclaimed,9,banking
KNZbdGWxDfw,outside,3,spatial position
KNepaNAPVHM,apiculture bee keeping,15,profession
KNshT57aEW8_1,spill,5,action
KO4tS6VabH0_1,lazy,8,attribute
KOn9NUTFkp8_1,glass,7,substance
KP83EtWUOqQ_2,minimum,8,comparator
KPIxtz5y-AQ,paytm,4,banking
KRiQ8XKAhxY_1,bone,8,medical
KRnfvBZ_V14,doubt,4,attribute
KT6xge7oPak_2,distribution,11,action
KTCV2tyighk_1,toast,5,action
KTNP8wR6a_I,sharpening stone,11,instrument
KU3jXLCl5ng,snow,6,weather
KVIEAqtUyxE_1,soldier,7,profession
KVe4agrfeOA_1,fingers,9,human
KVhmMplAyTE_1,ghost,6,religious
KVnMqcijBkQ_1,pretend,7,action
KVxHxFu6C1U,relay race,4,event
KXNl6DtK84A,jamun,5,foods and drinks
KXnSguJGdN8,sorry,4,greeting
KXzzVhXY0F4_1,light,6,physics
KYU0N1_c7so_1,cremate,12,action
KYWyFwglnCE,mouthwash,5,substance
KYknqu3Sq8o,bump cutter,10,construction
KYqKLRfxPQs_1,sunrise,8,event
KZkI_RcaNjI_1,rajasthan,7,geography
K_d8eu4SgG0_1,explain,6,action
K_lfla-AAV4,compass surveying,13,process
KbF95Py-dZI,crawler loader,6,machine
Kb_ozOWxAfQ_1,my,7,language
KbmqszvRUmQ,policy,5,legal
KcJguZ4bFWU_1,what time,6,abstract
KcNbuobK5GI,skating,5,sport
KcxcXM11Lmo,mushroom,4,foods and drinks
KeXpYtzYCGo_2,random,8,abstract
KfY5FcxSBFk_2,globe,9,geography
KfqRU_5sing,guinea,4,geography
Kh30NOSJmBc,fornication,15,action
KhHs-1AePDw,bless,5,action
KicAz88jtLU_1,tariff,7,legal
KicV8fyFj2U_2,voit,8,metric
KjuOnxtgNrs_1,touch,6,sensation
KkLXMOjfW1M_1,bihar,6,geography
KlLTWfYX95g,milling cutter convex,6,instrument
Km1_9ZLW-w0,query,4,abstract
Km4I-9zMWD4,soil survey,12,geography
KmAO72itjok_1,crow,8,flora and fauna
KnE_y9wziOc,cherry,4,foods and drinks
Ko2hEXvMWB4_1,jaundice,8,biology
KoMeOserJ2M,burn,5,sensation
KoixXkIyiUM_2,bulb,8,utility item
KotGJithHPs,asphyxia,13,medical
KqdHyxm3XDA,amazon,5,organisation
Ks0qQY_4_zo_1,vigilance,7,behavior
KsNrhfiqWHc,weave,4,process
KsbMoTA5Rvk,comfortable,5,sensation
Ksqo7pUZGnM_1,trust,6,emotion
Kt4-ijSTM58,chart,5,readable
KtYQWbd8c2c,weak,3,quality
KtjbWweEkKE,paragraph,11,language
Ku52vuQCoak_2,echo,11,action
KuG1qosmz1w,on cloud nine,15,emotion
KuwgdEpM9Bw_1,electrician,7,profession
Kx46yWsDfrU,build,7,action
Kxj8mG2kNCc,mother,3,relation
Ky8LfzgWGDU,very hot,4,weather
KzcNcvmdfUc_1,classification,11,action
L-u8WLA5E18_1,decide,7,action
L0C9pyt3Iv0_1,chickoo,7,foods and drinks
L0J8OikrRXQ_1,competition,8,event
L0dm0QB0XNc_1,receive,6,action
L1n0OnAH5YU,samsung mobile,5,electronic and electrical
L2Kvwf8SEvE,transparent,4,attribute
L2skBcrtvU4_1,sikh,6,religious
L37McuHckSI,good morning,4,greeting
L3YJkEmPbaY_1,sparrow,8,flora and fauna
L3zllm-N0pA_1,amount,8,banking
L42e09-GlGE_1,australia,7,geography
L4iyGvSJbBU,arm hole,12,wearable
L4q4_7OOznw,goa,4,geography
L5LPezmVNTY,honey,5,foods and drinks
L5N6iSUREkg_1,point,8,math
L6opOP8-MB4_1,account,10,banking
L77Jvnk92gI,reception,14,behavior
L8RxN_IwuxU,marigold,5,flora and fauna
L8btjcJoJMQ_1,time limit,12,time
L9tJKkCTWfs_1,another,6,group
L9zst1EDfWQ,report,3,metric
LAMyZKIAF9c,millilitre,6,metric
LAT-u9Ww5ZU,yes,4,comparator
LAxFz0h8jVA,asia,5,geography
LBDJe5RV0Is_2,society marketing,10,commerce
LBHkQz5_AX8_1,top management,11,comparator
LBjLmVz_ae0_1,telephone,7,electronic and electrical
LCM-nxFhJA8,actuary,4,profession
LCT8D8alG48_1,credit voucher,12,banking
LEU5wPrJOEE_2,virtual image,9,physics
LEkQofDsLww_1,lend,6,banking
LEqwMyWAVG0_1,computerisation,8,computer
LFAMKxEzB_g,hot air balloon,5,transport
LFFS1Hdq7cA_1,lunch,6,foods and drinks
LFzg2ex5OPs_2,perfect,9,attribute
LG9lvVHK-xA,target,4,abstract
LGWGD0eoxFg,chickenpox,4,medical
LH_-eRo-vYw,points,4,math
LIZdSKzcc7c_2,electromagnet,8,physics
LJDiOMjjmgQ_1,inefficient,8,quality
LJErvGH5rVU_1,bug,6,flora and fauna
LJZaMf1NGs0,snake,4,flora and fauna
LKNKVzQj9S4_1,rubber,7,utility item
LLRVhSkiGkc,judge,8,authority
LLZBIVJyAW8_1,open dated,9,time
LMiCwHGzWWY,multi storey building,7,construction
LNGTLVpK9pY,family court,15,legal
LNVUK4DX5GA,wave,7,physics
LNeQmfpFxKw,lauki,5,foods and drinks
LOHFGeu_YVo_1,quote,6,abstract
LOJcAGPKq50,thirty,5,math
LPASkvwrEhg_1,emoluments,9,banking
LRAKP8hKHTs_1,snow,9,weather
LRgu4y1wgyM_1,sculpture,6,miscellaneous object
LSrto7ULuac,trust,4,emotion
LSysLOgMsG8_1,search,8,action
LUZ-fo_p2eM,kiss,5,action
LUwTvq8IlG8_1,wrong,6,comparator
LVelMSPoeIk_2,stepup transformer,12,physics
LVoWdSuY_DA,broom,5,utility item
LVqnqzIAFGg,jammu & kashmir,5,geography
LVx3EA_f0yo_1,shave,7,action
LWiXmjFqjIU_1,bread,6,foods and drinks
LY35ZmX5ZKA_1,nest,7,flora and fauna
LY6maLw5JZg,bajaj bike,5,transport
LYQL5Is2IP0,without,5,abstract
LYRpKbuXtw8,drug,4,substance
LYaC4yU2_AE,online shopping,4,internet
LYfzb9LaUHw_2,earth,8,geography
LYrq1Zc046M_2,tuning fork,9,physics
LZNIKt_FVwI_1,earn,6,profession
LZXA3I9E1gM,tool,5,instrument
LZheGIIbAGs_2,final,7,stage
LZreqlssnWQ_1,love,7,emotion
LashuTkELEo_2,alternate current,8,physics
LbxSV8unB9M_1,afternoon,6,time
LcIgsxb9F1Y_1,birth,9,stage
Ld5T9glcT2k_1,things,6,miscellaneous object
Ld9qDys95es,jellyfish,5,flora and fauna
LdB-xdR0WlM_2,cold,7,sensation
LdEwOck6U_w_2,thermal,8,wearable
LdYbstdYCR8,bmw,5,organisation
LdhMy2tqQB4_2,in lieu of,8,comparator
LeIkWWTH__A_1,quotation,8,abstract
LeRzzzBBsmU,graft,5,biology
LfNnApnUb0k,yamaha bike,4,transport
LfYldiPt7Uw_1,holy,8,religious
LfeTLkxBG30,skirt,3,wearable
LfpizDfWhns_1,query,7,abstract
Lh8YfU2MNWc_1,experience,5,abstract
LiMHHFhjutc,son,3,relation
LipF082b75I,pinking shears,9,instrument
Lj9L7fUElLE,match,4,event
LjoBu4KD33Y,complain,4,process
LjwZPYHjqds,tripura,5,geography
LjxomDXWlSU_1,hindu undivided family,11,group
LkAdSi8XMnA_1,map,8,geography
Lkztp3ZDShA,view,4,action
Ll1sRFunlD8,anti corruption law,5,legal
LlpSiou4X7w,elephant,4,flora and fauna
LmFIEd0Ejq8,process,4,event
Lngoh_uQHzw_1,month,5,time
LoDs7v25rTw,civil engineering,4,education
LpK4vi7gyoU,dubai,5,geography
Lq13Nl5Ps58,abacus,7,instrument
LqLnP37No_Y,switch,4,electronic and electrical
Lr1RBzRU5IY,prevent,12,action
LtKLGzkfK7k,semi aniline skin,10,miscellaneous object
Lu0AwKQ33Sw,concrete,6,construction
Lu_R01JQky8_1,apple,7,flora and fauna
Lv_-f-V3ylE,slap,4,action
LwD7BG_zdXM,reporter,7,profession
LyZNz7OHiBc,clear,4,attribute
Lypi1wvlQ5s_1,socks,6,wearable
LzD3My7FOzI,professional,5,attribute
M-0j7OCBolw_1,brass,9,metal and minerals
M-aaJfrtvaA,weapon,8,utility item
M-sKe4o73uE,i don't know,4,action
M0bcUWG8vrg,hyderabad,6,geography
M1qOXnG0A6s,lower court,15,legal
M24VjuHEfgo,wait,4,action
M4-wk97gffk_1,debt,9,banking
M5ML0oF4VzU,can,6,utility item
M5d-xq3xJi4,manner,5,emotion
M7-RJmu46Fs_1,fumiture,11,utility item
M7fd9b-5J64_1,blind,6,medical
M84ritBmcTE,egypt,4,geography
M9A3PKPxbdY_1,door,8,construction
M9dzu-DC9Yg,judaism,5,religious
MAZVS8doD6E,learn,6,action
MB7HhOsEvxk,expiry,6,banking
MBJe-opDrVg,banker,7,banking
MBQiG5ZQFQM_1,angle,10,math
MBpTWWSc1JE_1,science,6,education
MDshuUzuAQQ_1,drown,6,action
ME7pnv4k_l0_1,good,7,quality
MF1FXsA8yXw,hot,5,sensation
MFNsb1cUbDc,automatic,4,abstract
MFWHZG1Xnr4,livelihood,4,abstract
MGPdiPWgglk_1,lgnore,5,action
MGrjrGgjADY,rich,4,attribute
MH1cXARmtE0,sequential,6,attribute
MH7f6cug0zU_1,re pledge,6,banking
MHcb7CiK_IA_1,accessories,11,instrument
MI2Jae1agR4,news,4,entertainment
MIal50cVwM0_1,x-ray,6,medical
MJTOje2ViH4,our,4,relation
MJelSVaA5KY_1,roar,5,sound
MKSKluySI3E,timid,5,behavior
MKbBSGnFUPY,fluted  pleats,14,wearable
MKirgaLINXQ_1,trouble,7,stage
MLAL7ASrh5s,pure,4,attribute
MMHxvuN8Z_0_1,job,8,profession
MMrUJwt_8oQ,orange,4,foods and drinks
MMzsqe-mNmc,qualification,4,abstract
MN2qjSNQdMg,steering wheel,6,utility item
MNCeezFR_YI,bread,4,foods and drinks
MONtOZhRgek_2,positive,8,abstract
MOW2rm7IXxg_1,solid,7,substance
MOu0z-QaJww_1,lay out,11,banking
MOy1x8EroPs,bandit munger,4,profession
MPCAeXe2E0c,three days after,4,time
MRcVRxcFrVE,glue gun,15,machine
MRf9vcls4eQ,restaurant,4,construction
MT8KL4XePl8_1,year calender,8,readable
MTAoneZNzeQ,allow,3,action
MUALhjDPcdE,bank account number,4,banking
MUWVSQ7vqGE_1,supersession,9,action
MVggQBRCOIw_1,september,5,time
MWnrLOwPLqQ_1,kitchen,8,foods and drinks
MXNChZEW6yI,denmark,3,geography
MXmTYGHWvvE,yes,3,comparator
MY-9YI3Slvg_1,posting,7,readable
MYVwYIX47wQ,never,5,abstract
MYfR4Ec-zU0_1,association,9,organisation
MYjYOTXhiZs,residential building,6,construction
MZBRGZovo8A_1,punishment,5,action
MZZ52lsCfSw,seven,4,math
MZsQzU7tOfs,ban,4,action
M_F0YMifj5g_1,zebra crossing,7,transport
MbKRtuwkHPM,wild swine,13,medical
MbUT3Kfq4Dc_1,beat,6,action
Mbu8042cTuA_1,back,8,spatial position
McHijMoln7U,knowledgeable,4,attribute
MeJB3ZRQQcY,hygiene,5,attribute
MeKJPAuFOgk_1,bhopal,6,geography
MeoJV0K0uTg_1,pass book,8,banking
MflJey4lrQk,hair dryer,6,utility item
MhHOduyqKv4,two,3,quantity
MhUpw_qPCHU_2,ammeter,8,physics
MhZrm3H1aBE,join,4,group
Mhwfin8V4sQ_1,round,9,math
MiGluii6UII,maruti car,5,transport
Miw0xZr0diU,roti,5,foods and drinks
MjRPq3GCSZk,weird,4,abstract
MlZ9Hx3mkBk_1,onion,5,foods and drinks
MlfKy5CzqVg_1,withhold,7,banking
MmeNMGTN-aY_1,hippo,7,flora and fauna
MmrdlTXfNco,uttar pradesh,4,geography
MnSaW7AFr1w_1,weigh,6,abstract
Mo-VXbTe0bs_1,january,6,time
Moi8EgQo6rE_2,atom,9,chemistry
MpOh9MQvWbY,belt,4,wearable
Mq1c27rJxqY_1,mirror,7,physics
Mq8cmp7QjOY,mason square,11,instrument
Mqa0sDOMArQ,exercise,4,medical
Mr30rM7vf4Q,dizzy,5,sensation
MrP80GmJveQ_2,spectrum,9,physics
MsWnmwlUBik_2,angular velocity,8,physics
MsxYYS8q9Hw_1,result,6,abstract
Mtm4Xg52b9c_1,subscription,9,entertainment
MtnBSpuX1IA,value scale,10,metric
MtnXC9CWB6I_1,horse,6,flora and fauna
MwHD6LxnfXo,website,4,internet
Mx_mNhBhWx0,toy,7,entertainment
Mxlci8amm_0_1,necklace,6,utility item
My4hzshl_RY_1,us,5,group
MyFCxLg44HY_2,capillary tube,8,medical
MzwOHZTi4OU,shaving brush,4,utility item
N0-cIcGCH3A,kazakhstan,3,geography
N05i2V0_8kI,malaysia,4,geography
N0HOc0gJyRs_1,laugh,6,gesture
N0OMPBVVK3o,praise,4,action
N0QNiLrVGl4,casio,5,sound
N0Tgyn59Erw_1,waterfall,7,geography
N0bpk_dzCuk,bite,6,action
N0lQZi87koY,meeting,4,group
N13nVxyNA2Q,setting of cement,8,construction
N1J4iPzvFDY_2,apparatus,10,instrument
N1sRspbhlk8_2,geothermal energy,12,physics
N2GsWA1smG8,amazed,4,emotion
N4NevefkpsQ,cycle,5,transport
N4a_K3p9KG8,tractive work,14,quality
N4rsVFJsb1Y_1,accumulated,13,quantity
N51UnxHrRZg,process,4,event
N53qGezr7MU,woodpecker,6,flora and fauna
N62iv94HI18,thailand,3,geography
N6DxyKcaZVs,lighthouse,7,construction
N6zCu36_1xI_2,blue,8,quality
N7q37KQfzhk_1,sufficient,10,quantity
N9JQMzE7_DI,england,3,geography
N9XgekP7Qtg,hidden file,6,utility item
NA5iMrff4Cs,elastic,12,attribute
NATVmGM4bpQ_1,year,8,time
NAiENsui-oc_1,lie,6,action
NAkU6Uj85R8,zipper foot,8,utility item
NBEVpBk-9VI,soft,4,quality
NC0iEaE7Ba4,tuesday,3,time
NCRLLU_dxcM_1,sparrow,9,flora and fauna
ND1WM_XYP4Q,numerical control,10,math
ND4_C6fI-BU,society,5,group
NFHHa94P-k8,concrete mixture,11,construction
NFnBaFx_SWI,annual for foliage beauty,14,flora and fauna
NGJkhj4AWbA_1,sick,6,medical
NGRn28khiEY,rainy season vegetables,11,flora and fauna
NGfUhD-kG1M,change,4,action
NJWphYVdS5I_1,justice,6,legal
NJZoju_a6Ig_1,hang,6,action
NJuhUVHvXi4_2,created,8,action
NKaU1IK6k94_1,august,6,time
NLEkfw25jWU_2,focal length,10,physics
