uid,gloss,duration,category
V3vmgiymarA,route,10.0,transport
V41e4s7n5jY_1,cure,7.0,medical
V4nZC24tRJ4_2,solar system,9.0,astronomical
V5ZoFg0ZI08_1,noc,9.0,legal
V5ays4bEcFE,brandishing of a weapon,11.0,legal
V5pMbP6wR8k,corel draw,7.0,internet
V6STX-F9V8o_1,overdue,9.0,time
V762TGrdsYI,establish,6.0,action
V94cJaXyYpY,obey,3.0,action
VA6jHsfpa4g,acacia modesta,14.0,flora and fauna
VAGtePDt80E_1,bark,6.0,action
VBM4ss11k-k,anxious,4.0,emotion
VBX7WykbnZM,python,6.0,flora and fauna
VBdO8sQJM1s_1,vessel,7.0,utility item
VBnTbBdLA1M_2,direct,9.0,language
VBvgxVhTCU4,cultivators,7.0,profession
VCAyZMacKXM,inverter,6.0,electronic and electrical
VCOeuYSrcMI_1,puppet show,5.0,event
VCjWwq5ww18_1,granddaughter,13.0,relation
VDET3icqk6A,wrench,15.0,instrument
VDbvWI5QT70,neighbour,4.0,human
VGY3MIoFFoU_2,procedure,7.0,action
VGa4oRGUQ-w,exchange positions,4.0,action
VH9BKxQgE4I,veterinarian,8.0,profession
VHEz_cYLDe8,puducherry,4.0,geography
VHdpLk4GK08_2,convex mirror,9.0,physics
VKeDxmyvczg_1,account govemment,13.0,banking
VL83qtgsLCk,printer,5.0,instrument
VMI2RvR_tNA,demarcation west bengal,10.0,authority
VO1Wuqwc4wg,memory unit,15.0,metric
VOEpCw8MRuo,factorisation,14.0,math
VPB0XOlm-qE,counter sinking,6.0,process
VRTBNXGQAVY,applique,10.0,wearable
VRhdtFEOlXs,man,4.0,human
VWNsruK2Yk0_1,programme,7.0,event
VX-0YdOVhIE,hashtag,3.0,language
VYVrUCzDt_w_1,uncovered,7.0,banking
V_NJjyZpYY4,indicator,15.0,time
VaWad6GHjNM_1,lips,7.0,biology
Va_b6_X-wOs,fishing for games,5.0,sport
VbRmhM7sUGo,wet,3.0,attribute
VbiFEC7SKhg_2,instrument,9.0,instrument
Vc0YkcqRNAM,kohima,5.0,geography
Vc81XotPSFs,madagascar,3.0,geography
VcOM49u8maQ,share market,3.0,banking
VdG0pGDoCzM,ethics,4.0,behavior
VdaOSlNkCEY,print,4.0,action
VfKd7mog6AA,tug of war haryana,7.0,sport
VfQpOfUkVg8,my name is,4.0,language
Vft0oixnLPs,mushroom pleating,9.0,process
VgrQMDa1vlI,hand sanitizer,9.0,substance
VhB51KKUi10,air pollution,5.0,chemistry
VhpYWt3XsNk,caftan,8.0,wearable
VhsF-apA_D8_1,barber,6.0,profession
VigebdpoRlI,chief justice,13.0,legal
Vl5pPd0iGy8_2,integrated chip,10.0,electronic and electrical
VoGbGa9k9K8_1,requisite,6.0,abstract
VqF3Q_7eQDc_1,china,7.0,geography
VqIMqvX3c20,advance,3.0,banking
VqeazWZzEp4,disobey,5.0,behavior
VsCf7FnMXn0_1,cholera,6.0,medical
VsZTOd6ZyJ4_1,how big,6.0,quantity
VvCX63OKLoA_1,responsibility,7.0,abstract
VvT_rRyfhYs,google chat,6.0,internet
VvrNTIzW2g8_1,testament,12.0,attribute
VvsXemECtHM_1,high,7.0,spatial position
VyjKJB6Koyk,laying,15.0,action
VylWxxPSBOo,croatia,3.0,geography
Vym9FKyQnLQ_1,landlord,10.0,banking
W1JjuXkqfyA,canteen,4.0,organisation
W2MiLfsDFyU,wind erosion,14.0,geography
W2nI_GK8rY4_1,district,8.0,geography
W3mz1IrwitA,hypotension,6.0,biology
W45SsK9W5qc_1,trophy,6.0,miscellaneous object
W4DGPU0uPEw_1,manure,8.0,flora and fauna
W4I02aYytbg,pencil box,5.0,utility item
W5EDhJ6YeyE,drug addiction,14.0,stage
W5RDOklZQxc,empowerment,4.0,abstract
W5yf-VHdSsg_2,change in state,8.0,chemistry
W6k4SdELuOA,bib,5.0,wearable
W8978OLdbx0,left demrocatic front,3.0,politics
W8DhdsaqA1A,hdfc  bank,6.0,organisation
W96HGg5hT2Y_1,previous,7.0,time
W98Zz8BTu7A_1,through,5.0,stage
W9OUQR3I6nU_2,magnetism,8.0,physics
WA9_DgdTz7M_1,department,11.0,abstract
WAJPb-9uOMI,electrical engineering,6.0,education
WBM9qyakPIo_1,trunk,6.0,biology
WBcTr4MBhHY_1,progress,6.0,action
WDHSvLNLkdM,body piercing,7.0,biology
WERWKq12o8g,sunny,4.0,weather
WGdXSExEco8,classification of shrubs,9.0,action
WGp_XsdMsp8,5g,3.0,internet
WGvrtl9p1eY,shiv sena,3.0,politics
WHmrq95mmOw,bolero jacket,7.0,wearable
WISR3HEeKgU,hard of hearing,5.0,sound
WKgIi8YdHtI,local train,4.0,transport
WMZ6Yh1FSP4_1,skilled labour,9.0,attribute
WNcSoq9M-FU,maximum,4.0,quantity
WNeSwJJ4J7o,deceased,7.0,medical
WPckRR8epk8_1,purchase retum,9.0,banking
WQpetmGGa2Y,classification of poultry feeds,15.0,action
WQtuFPPXrts_1,occupation,6.0,profession
WUH-YL4puUI_1,confidential report,10.0,legal
WUTYbHOHrnM,hand rail,4.0,construction
WVaqG1MJyr4_1,face value,7.0,banking
WXDDCUpUoUo,guru nanak,5.0,human
WYEvZx_EaEo,akshay kumar,4.0,human
WYav7_mmBHc_1,intensive,8.0,quantity
WYgbIDwh3pQ_1,attendant,14.0,profession
WYoKVNCSH30_1,witness,7.0,human
WaTcrOr3-gk,international,5.0,geography
WaYyPwTPsY4,hug,4.0,gesture
Wasx0HPXASQ,move,5.0,process
WcmCeaR7Kk4,monsoon,7.0,geography
WegWM9MfmYo,official,6.0,profession
Wi0iDXiVO3Q,allahabad bank,5.0,banking
WiOoeG7LL6I,clean,5.0,action
WihSOQ3tQkw_1,gazette,10.0,readable
WjM69tcGYT4,next,5.0,time
WjikjzSwWqo_1,mail,6.0,readable
Wli68zezuKs_1,sight bill,7.0,legal
WnMFiznX8XY_1,registered,7.0,legal
WoCa7_MyCog_2,melting point,9.0,physics
WqC9XaIJz8w_1,tabala,6.0,sound
WqPLcJouptA_2,longitudinal wave,11.0,geography
WqWsOMVE56M_1,relative,11.0,relation
Wro4Idj6K5s,crow bar,5.0,machine
WuGMN12WHWc_1,negogiable instrumemts,10.0,instrument
WuoR5g21H1Q,kannada,8.0,language
Wv59G4v5X2Y,colour,3.0,colour
WviZ3J-pPPI_1,working capital,8.0,banking
WwD4gB4M3XA_2,real image,8.0,physics
WwlvxaeHNGI,video call,5.0,internet
WzQaqtHXGOc,waveform,4.0,physics
X1g2HV45ghU,fish as a human food,9.0,foods and drinks
X2LpR5Hc7YE,air matress,8.0,utility item
X3YXNM8tpD8,fryers,15.0,foods and drinks
X4AM6n6lNhw_1,password,9.0,computer
X4Vs1TVkNss,yahoo,3.0,internet
X6SdTvnlu94_1,soiled note,9.0,banking
X6V6ixAK0bI,inflammatory bowel disease,12.0,biology
X7cTwzYjoko,vertical scroll bar,13.0,computer
X7vnmMCdV48,hurdle race,4.0,sport
X8RjdHHXbCY_2,soldering flux,9.0,physics
X9wanmhpROw_1,maturity,10.0,behavior
XAvOgSgdGDA,motorcycle,5.0,transport
XCPgFzW3yUE_1,withdrawal slip,7.0,banking
XCYJTR2fzss_1,assembly,7.0,group
XDO5mNV8P8o,abusive language,11.0,language
XDSaCZLa0o0,express train,6.0,transport
XE2bfzfoTro,golf,5.0,sport
XECPEZiJD4E_2,eliminate,7.0,action
XEQsvpY65LY_1,ratification,7.0,legal
XFDOnLG4P7Y,shatabdi express,4.0,transport
XHJhdPI69bU_1,bend,5.0,action
XI4MKE3j4no,communicate,4.0,process
XIKz5RlhRZU,button placket,5.0,wearable
XJlP6BgrAow,san serif,12.0,abstract
XJmhK6SxaMQ,mugshot,12.0,legal
XMtMf2GRxxk,translator,4.0,electronic and electrical
XNwWFLtgL8I,singer,5.0,profession
XNzRI_vkkxM_1,banian,7.0,wearable
XOHJjemMcW8_2,rapidly,8.0,time
XOqFl-yg95M_2,white,9.0,abstract
XP1X2toQb3s,common,5.0,abstract
XQgxYpjO6jU_2,muitimeter,10.0,instrument
XR2EElHLeWE_2,heat,8.0,physics
XR_LQZfd3F8,bishop sleeve,7.0,wearable
XSz3T7I9Fbg_1,leave study,8.0,profession
XT42tl2wl_4,general,4.0,abstract
XT4QvSmPJRQ_1,unearned,8.0,banking
XTZcfTHZlW0,haryana,5.0,geography
XV9orqztWis,bank branch code,7.0,banking
XVlUiV0aFOM_1,inspection,8.0,authority
XVyV9wkauSw_1,outstanding report,9.0,readable
XWvuOZR3KRY_1,unavoidable,8.0,abstract
XWwz6oS8uz8,diarrhea,5.0,medical
XaifQVBtgpw_1,axe,7.0,instrument
XalS8Nhpxy8,sim card,4.0,utility item
XbKXIrsb2Sw,boolean,12.0,math
XbKePH5Af7I_1,court,6.0,legal
Xbglx4_9h88,iceland,4.0,geography
Xbumrid_U8k_1,routine,8.0,action
XclyR8ijJbo_1,running account,10.0,banking
XdGYd0-mOy8,unlimited,5.0,quantity
Xds_c4kK0UQ_2,pollution,7.0,geography
Xf0NPEArdgY,equal,4.0,metric
XgbPX-5ddNM,surprised,4.0,behavior
XgnLpUYDvoE,geodetic surveying,14.0,education
XhewfEcC070,innovate,8.0,action
XhiIueAytF4,stomach,4.0,biology
XhxvdfUYX1E_1,last pay certificate,10.0,banking
Xj4aXWm1Ivk,hack saw frame,8.0,instrument
Xjnz65u4rsc_1,cash credit key,10.0,banking
XlHIH3wgbr4_1,thorn,6.0,miscellaneous object
Xlo5HX0NVO0,tool box,9.0,instrument
Xlq9pRiAwLA_1,towards,6.0,relation
XnTZYBLuwos,classification according to parts used for crop,15.0,action
XnkB49W7JEI,humble,4.0,sensation
XpYDSeC0hTA_1,poision,5.0,medical
XqH46D16YDI_1,tea,5.0,foods and drinks
XqcaXXg2ncs,flatulence,10.0,human
XqqYCaMA1oM,damp proofing material,13.0,substance
Xqqb4UhRPMI_1,underwriter,9.0,banking
Xt6ujzVtikU_2,change in temperature,9.0,chemistry
Xvw_2UBBL30_2,known loss,8.0,banking
Xw90mtR4Z7c_2,capacitor,8.0,electronic and electrical
XwQxJ5FXoQ8,may,5.0,time
XyDptoi7dw4,flower for exhibition,13.0,flora and fauna
XzFGTYxVrW0_2,extermal combustion engine,11.0,machine
XzRvTWXXufk,vivekananda rock memorial,7.0,construction
Y0G5Sqs-lYw,librarian,4.0,profession
Y0JhQ12-JVE,negligent,4.0,quality
Y1KyjzkkP4E_1,of,6.0,language
Y1_xQfLPThU_1,provision,8.0,action
Y1qTt6mL5ck,world federation of the deaf,4.0,organisation
Y1sJK9C1Y14,change of venue,11.0,action
Y2uzoxP4eZc,central processing unit,11.0,computer
Y66DFt19PyE,student,3.0,profession
Y7Smdq0HgqY,choking,14.0,medical
Y7eYIdnqRSU,pumpkin,4.0,foods and drinks
Y9MkvKtXngo,decade,5.0,time
YAn2NmtqmkU_1,climb up,6.0,action
YCnpEJTrtb4,older sister,3.0,relation
YCunYHD0SVY,lawyer,4.0,legal
YCuxJLH5fK0_2,refinance,7.0,banking
YDCikAndHLU_1,wife,10.0,relation
YELxiOno-Q4_1,income,8.0,banking
YFrtVUeFoe4,peril,4.0,abstract
YGISt7qQBCw,catalogue,9.0,utility item
YHRvUilX5yc_1,incharge,10.0,authority
YHl7zDSdzVE,javelin throw,3.0,sport
YIns3vxfhnk,masculine,4.0,behavior
YJTInZmt8eE,brick masonry,7.0,construction
YKeS_ZBqjUs,lantana camera,14.0,flora and fauna
YMao9qfTNDs,herniated intervertebral,14.0,biology
YMuk_8H4EWM,madhya pradesh,4.0,geography
YMzAv4AKiZI_1,responsible,7.0,behavior
YOouxgzRLPY_1,ant,6.0,flora and fauna
YPnTIhCizr0,rainbow,5.0,weather
YQflbkaOx2g,table,4.0,utility item
YRc3fxOAnOg,hungary,3.0,geography
YRlUUOC7_-0_1,partnership,10.0,relation
YSKXGgR-m4Y_1,visit,6.0,action
YSgIm4RE1E4_1,soap,7.0,utility item
YT1x1wgyjLQ_1,tiffin box,6.0,foods and drinks
YT3NbB5D_AU_1,sue,10.0,action
YW5naaaX4ag_1,tight,6.0,quality
YYJ96CO6dt0,slippers,4.0,wearable
YZNxu9uehxA_1,land revenue,10.0,banking
Y_T9AimBaqk_1,wastage,6.0,abstract
YcSno6m_WPQ_1,inauguaration,7.0,event
YcTowX_Es6E,banana tree,6.0,flora and fauna
YewyTxkCShU,lawn,8.0,construction
YfPizjRLLBk_1,nail polish,7.0,utility item
YfbeV360wAA,kajal,4.0,utility item
YgZcsvejUF0,sixteen,4.0,quantity
YhHAI3h-Pno,phone,6.0,electronic and electrical
Yipdqci-cG4,speak,3.0,action
YjFFLGIxdsw,indian national congress,3.0,politics
YkjhmBTDRSE,surface erosion,10.0,geography
Ykv_2L4-7RY,accident,5.0,event
YlpdAUskBYI,protect,5.0,action
YnKRMSyKkJk_1,chapathi,6.0,foods and drinks
YoqthDSpmXU,show,4.0,action
Yp-T6g3cBAU_1,rectangle,11.0,math
Yrzxd9xMdf4_1,manual of instruction,9.0,readable
YscdSP4txHA,gang box,9.0,utility item
Ystk7l_FXfM,specialist,5.0,profession
YtxxtvSqLN0,button loop,10.0,wearable
Yu6K4sXguXs_1,fruits,7.0,foods and drinks
YufUJ48avIM,all india federation of the deaf,4.0,organisation
YwFKOE6S4C0_1,bogie,9.0,transport
Ywv9sPO2h8U_1,shipping order,9.0,process
Yx69VxUEjg4_1,expansion,8.0,quantity
YzE81xCkrbs_1,premature,10.0,attribute
YzFnEXBbgqk,railway station,6.0,transport
YzMaVzYqmoI,cutlery,7.0,foods and drinks
Z-WSsu6coz0_1,specimen signature,11.0,attribute
Z-eYQ41xjss_1,auditorium,7.0,construction
Z1du80pIIo0,brochure,5.0,readable
Z1rwaj311WE_1,need,6.0,abstract
Z3CJVJpzaio_1,keeper,10.0,human
Z3vKfnZktzo,parking,6.0,transport
Z40K5gHMTUI_1,transfer,6.0,action
Z45tFt5f02s_1,more,6.0,quantity
Z57OPDQI-AM_2,transverse wave,10.0,physics
Z6tnoY_mWJI,ahmedabad,5.0,geography
Z7SDxmGugRY_2,stretch,9.0,action
Z7rp2PsMEnM_1,flat,6.0,attribute
Z90_kV0h1d8_1,re sale,6.0,banking
ZD4iPTVebqg,flowering hedges,10.0,flora and fauna
ZE26UZXyMDs_1,laddu,5.0,foods and drinks
ZES6f5bu19M,jantar mantar,5.0,geography
ZGH9wRwlXSA_1,leg,9.0,biology
ZGZMh2l-Kro_1,upper age limit,9.0,time
ZH6w06bHVJs,center  back,10.0,spatial position
ZHn-DlqMC3c_1,deposit short,12.0,banking
ZKrESO7NJkw,electrical leakage,10.0,physics
ZLMSgBfkRgc,lebanon,4.0,geography
ZLj7E6Q5ZUg_1,year to year,9.0,comparator
ZM0n1zjza48,trader,7.0,commerce
ZM95iphl6eM,chile,3.0,geography
ZQXv3lFCkp8_2,equation,8.0,math
ZQzqGalXdEU_1,raddish,7.0,foods and drinks
ZRb_4bhHAus_1,lunacy,9.0,attribute
ZT-CEOMhqAI_1,planet,8.0,astronomical
ZTdHkUXOcHU_2,visible ray,8.0,physics
ZTyOfVeFBgA_2,sotar,8.0,astronomical
ZU74gADGVD4,practice,5.0,action
ZUL1-j2VL6w,technician,4.0,profession
ZWdAqWE-J3k,polite,5.0,attribute
ZYzl-LchceU_1,lucknow,5.0,geography
ZZtr21utYZU,cartidge,15.0,utility item
Z_LPvE-ICAw_1,near,6.0,spatial position
Za7gQoC8eaA_1,hospital,6.0,construction
ZaBfhzfL_II,long jump,4.0,sport
ZaNS5RUpBAM_1,jain,5.0,religious
Zb_TG66NcQM,libya,4.0,geography
Zc9o_U0ilpU,discount,6.0,banking
ZcKsHron__8,graders,10.0,education
ZcxtRrRVHFE,request,4.0,action
ZfvUujCbJR0,motorola,5.0,organisation
Zgt1aed1imY,buddhism,4.0,religious
Zj_vIX40c4U,internet,8.0,internet
ZkswCQRgxvQ_1,tongue,6.0,biology
ZlEsSpNpRWc_1,tiger,5.0,flora and fauna
ZlHosNYMQwE,christianity,4.0,religious
ZmwQgw19ceU,lime paste,7.0,substance
Zn0fVlU7o9Y_1,note,6.0,banking
Zr3LQ0FwcUM,victory,4.0,event
Zrcq4sIJPH0_1,transaction,9.0,commerce
ZrzSxs277R8,bronchial tumors,10.0,medical
ZsQM3Ip3WP4,oneplus mobile,4.0,electronic and electrical
ZtAKgVo5KFQ_2,property tax,6.0,banking
ZuMVWIDZEQI_1,incentive,9.0,legal
ZuVsJQ_IKxc_1,balance outstanding,11.0,banking
_-U30DSj-t0_2,plane,9.0,math
_16L9IQXOm8_1,around,6.0,spatial position
_1vtXVjFtg0_1,brittle,7.0,attribute
_2TlWc7fctg,donald duck,5.0,entertainment
_4oE2cTO6V4,blind stitch,14.0,wearable
_5-p1Ci-LQI,norway,4.0,geography
_7E0eolOh4c,elevator,4.0,construction
_7G2Uzs6TTE_1,prescription,7.0,medical
_8BciHWrpOA,genuine,4.0,attribute
_8bxz4NREvk,prime location,12.0,spatial position
_9JUz_eRGKk_1,arrears,10.0,commerce
_9fyR8lD1Uo_2,zero correction,9.0,quantity
_CKSfuSN8qY,test,5.0,education
_Dzn4G-zY6Y,opuntia,12.0,biology
_FpLmutBgNQ_2,curvature,10.0,physics
_GG3jvZWj_4,chikoo,4.0,foods and drinks
_HPV8-2Xdx8,distance learning,6.0,education
_J3ub2IKdWM,clauses,14.0,language
_JhAFFdTuQk,time table,5.0,time
_K6fZSaEvfY,idbi bank,6.0,organisation
_KD_lxiKv6o_1,overleaf,9.0,abstract
_KNZJg6KmXo_1,sharpener,5.0,utility item
_MQLjVv71vA_2,convex,12.0,physics
_NQG94L6Ook,some,4.0,quantity
_P4bfLS4TnU,influenza flu,10.0,biology
_QKUHg7BOt0_1,model,7.0,behavior
_QuzEYjeK5o_1,task force,9.0,legal
_RUSSzoAwkI_1,grind,6.0,process
_SL5nKedSfM,defraud,5.0,banking
_UPbbNrJVTI,outer shell,13.0,substance
_VoVLROfTak_1,cash certificates,10.0,banking
_WJFCAKQNOk_2,particular,12.0,attribute
_Zk6T8osdEc,xylophone,5.0,sound
__Rz2PaTB1c,malayalam,5.0,language
__cUle3-80c_2,copper wire,10.0,metal and minerals
_eYKufKYrnM,lumberjack,11.0,profession
_erfAmrdyIM,take a photo,6.0,action
_g40sO4Upvg,iraq,4.0,geography
_g4EWTEciww,milling cutter concave,8.0,instrument
_gSbFjpWY5c_1,serve,6.0,action
_gdCYZeEcTY,in the middle,5.0,spatial position
_guaVXmbJsE,bell sleeve,8.0,wearable
_hrzFsvu4iI_2,plane convex lens,10.0,physics
_jbbOFSVFyY,basil,6.0,flora and fauna
_l5aWVYPWik_1,stock book,10.0,banking
_lF0BZafFlw,belgium,3.0,geography
_mAt07ZKGeg,kolkata calcutta,5.0,geography
_mmkfKN0-dg,chipping,4.0,process
_n7v_yu-uiY_1,rotten,7.0,attribute
_otCOj9YmMs,drunk driving law,10.0,legal
_pDr9N-HtgQ_1,monthly return,10.0,banking
_qABLoRjm18_1,survey,10.0,process
_sBMoMv15aQ_1,mortgage,10.0,banking
_uvEsXwbAKw_2,biomass,8.0,biology
_v0ZCfpOs8c,crops,15.0,flora and fauna
_vlN9I_YSG8,united nations convention on the rights of persons with disabilities uncrpd,4.0,organisation
_vpJKqAQ_u8_2,geyser,11.0,machine
_wR2epuH6m8_1,reconciliation,6.0,relation
_yuawBKn9O0_1,february,6.0,time
_zIhoXYpQfQ,folder,11.0,utility item
a1Nj8ScIhho,rani of jhansi,4.0,human
a3ZwnyHdlGI,cage,6.0,construction
a3qDF39okh0,citrus vulgaris,13.0,foods and drinks
a4PC3Klb_OA_1,jalpur,6.0,geography
a5kEZgbaT7w,i understand,5.0,action
a6CyJGTNsG8,duronto express,5.0,transport
a7LNu3_mPAo,sarong skirt,8.0,wearable
a7hNqWODhnU,fingerprints,12.0,human
a7kvbMiKkuQ_1,strike,7.0,process
a9xB9EN33FY,mineral matter,11.0,geography
aAOnQ9s6SlM_1,financial year,11.0,banking
aBFl_E3z3m0,flounce  hem,15.0,wearable
aBWOTIxuGus,mysuru,6.0,geography
aCSZ-jr5Y_o,shallow,5.0,attribute
aF30g7ajjas_1,turn,6.0,action
aFOyoIR4gqw,split pulley,14.0,machine
aHhWeircCv4,thiruvananthapuram,4.0,geography
aHmj7r_Ts70_1,crocodile,6.0,flora and fauna
aIJKbhWx3So,under the weather,12.0,medical
aJeKWqpMr7Y_2,glass stab,10.0,substance
aJkcfI5vUd4_1,parent branch,9.0,organisation
aKKqKv1FFrU_1,expert,9.0,attribute
aK_immPV5TM,statistics,5.0,math
aLFLtt_Hy5Q_2,parallel circuit,14.0,physics
aL_AGq7MxBk_1,visual aid,6.0,banking
aMs5U3qDEJ4_1,towel,6.0,utility item
aNthcGq-FqI_1,vacancy,8.0,abstract
aO1B2sAfigI,again,4.0,time
aOR-2KDf9pA_2,concave,12.0,physics
aQ6GM2E-3-k,internet disconnection,5.0,internet
aRMlrpN0MzU_1,up,5.0,spatial position
aS2e07FE2uw,jew,6.0,religious
aSHLJIU6ZeE_1,sandwitch,6.0,foods and drinks
aTHCIoGVi0k,judgement,10.0,action
aTp3Y4ABxB4,sling bag,5.0,wearable
aVXHUzd1cW4,while,4.0,abstract
aVxK8yw7z7I,paste,5.0,action
aW1uRjayEEQ_1,amendments,9.0,legal
aW8jBRmN24M_1,tour,9.0,event
aXHoCMyVez8,juliet sleeve,7.0,wearable
aXvpcfjK7Sg,officer in charge of jail,13.0,profession
aYQ97trsr6k_1,celebrate,6.0,event
aYbsN9GG3kY_1,actor,8.0,profession
aYjNOmE73zE,flat gardens,11.0,geography
a_yFlzuJ7oY_1,sundry,7.0,quality
aawUzeSXJpU,handle,10.0,utility item
abz1iHHIktI_1,ledger balance,11.0,banking
acdKVU7bbhw,appointment,4.0,action
ae55QOIEGEk_1,operate an account,10.0,banking
ae7r5dnrG34,austria,3.0,geography
aeJSYb8CmS8_2,troughs,14.0,physics
aePcBtCpcPA,road separator,7.0,transport
aeaHJYnML2E_1,corresponding branch,10.0,banking
afB8ioKoVh8_1,shortage,9.0,banking
afZNvfwjxEA_1,vendee,7.0,human
ag8J-3yc7PE,engineering scale,13.0,instrument
ahUSb4o3pKw,culottes,9.0,wearable
ajczOXxcx_s,mouth parts,12.0,biology
ak5WS3_FBv8_1,fisher man,7.0,profession
alyadcV43G8_1,item,11.0,utility item
amB7PkF8fWQ,serial tv,5.0,entertainment
amb6frWEiDU,ministry of social justice and empowerment,4.0,authority
aodgodCQNX8,palazo pants,10.0,wearable
aoicBWQGk0Y,claw hammer,6.0,instrument
ap3r07toNRc_1,count,7.0,metric
apPABUUQDLA_1,leave earned,10.0,profession
aqym4tojhqQ_1,dividend,8.0,math
araXKMU7R4g,cif number,8.0,legal
atIObXII22k,opposition,2.0,action
atyCov9u9no,jail,5.0,construction
ava3Ux-MDDE_1,encashment,10.0,banking
axEFBCXFyt8_1,paise,5.0,banking
ay7OzoG5fk8,tax,5.0,legal
ay96dkDBYMs,ms excel,10.0,computer
azP0G1dB1KY_1,roof,7.0,construction
b00DR5Ly-Y0_1,head of income,9.0,banking
b00epXFNL5U,atm,4.0,banking
b03dkzGkDV4_1,whose,6.0,abstract
b0zVJUx-H0Y_1,curds,5.0,foods and drinks
b1Cbwx9LrQM_1,short,6.0,quality
b1kVeCRjm1M,patna,6.0,geography
b23vl51AH4U,tamarix gallica,13.0,flora and fauna
b4ki5taIk0s_1,wipe,7.0,action
b4ywpRBTw4o,log off,7.0,group
b5pF8YU_ILs,policeman,5.0,profession
b67oA7lAXi0_2,soldering lead,9.0,process
b6mge7fT8p4_1,worry,6.0,emotion
b7EQniqN7rs_1,now,6.0,time
b7U7TWlmbOs_1,trustee,8.0,human
b8BlqEQCtiY_2,notice,10.0,legal
b8ZOlo8oXbQ_2,joule,9.0,metric
b8z6CTJw-TI,contest,5.0,event
b9Ad8smAqhs,zigzag,8.0,attribute
b9_2HxUsi0s,super computer,11.0,computer
bA7mLrTdy60,district court,13.0,legal
bBzWwcYyMK8_2,filter pump,11.0,instrument
bC7wNuiLgHI_1,machine,6.0,machine
bDOUOr8c5EM_1,account suspence,13.0,banking
bEgGF4YuHm0,theatre,4.0,construction
bEmiFY64B3c_2,ohm,11.0,metric
bFEz8r3xfMI,chalk,7.0,utility item
bF_5-TAoxTo,wind borne disease,15.0,medical
bGzdNLa1O9o,plan,5.0,action
bH3KEeVn-rU_1,bandh,7.0,event
bIha_uKKc-U,water filter,5.0,electronic and electrical
bJ1Nsi71fnE_2,rf osciilator,11.0,instrument
bKliVu0i0SI,chimney,14.0,utility item
bMY7k6ug38E,emphasize,7.0,action
bNPBUXiWYYI,plain cement concrete,7.0,construction
bOqgzRbAuqg_1,fishing net,7.0,instrument
bR89wUFYe8I_1,wear,6.0,action
bRG0I-FNuII_1,account discount,12.0,banking
bS8Bh2t9PSA,hip hugger,6.0,wearable
bUybAkPWQH0_2,screw guage,10.0,instrument
bYZKoGWvfyM_1,police station,5.0,legal
bYyLAeq4yNY_2,hydrology,9.0,geography
bZLyr43R2t4_1,will,7.0,abstract
bZnTQsP8FCY_1,trade,6.0,commerce
b_TvDsf97GY,two thousand,5.0,quantity
b_cuB9Hjx34,peanut,6.0,foods and drinks
bacheB1uzFE,alphabet,4.0,language
baqITtRxH5U_1,appear,6.0,action
bbWGXTXiw4k,cute,4.0,attribute
bdn3KzMo_rM_2,diode,12.0,electronic and electrical
benrZFXwf4g_1,river,8.0,geography
bfc3A5WT7O0,athlete's foot,10.0,medical
bhMRCTyJyNI_1,without prejudice,8.0,legal
bhPu5UgetR8,zinc sheet,6.0,metal and minerals
bhY9tXL3Z0w_1,mail transfer,9.0,banking
bi4xQMdEcVo_1,requirement,6.0,abstract
biAm9EJuH8w_2,oil,9.0,foods and drinks
biSlYwhDtc4,flute,7.0,sound
bjJtF35pjhI,throat plate,13.0,instrument
bkJI2VTpAwA,keyboard,10.0,electronic and electrical
bmnbIMDM4MY_1,compound interest,9.0,banking
boWOpxe2CRY,national association of the deaf,3.0,group
bp32ckPVj6s_1,company partnership,12.0,commerce
bpK_n3OqDDw,hairdresser,9.0,utility item
bq0BIQJzsbY_2,physical balance,11.0,instrument
bq2QpJpjWUs,embarrass,3.0,action
bqTLB7fccW8_1,nri,10.0,human
bsDAoxpr8Sc_1,halting allowance,9.0,banking
buBZGkwchow,release,4.0,action
bubXTcY0A2E_2,dispersion,7.0,physics
bwrBPuatbGQ_1,bank nationalised,13.0,banking
bxQU88YWOhg,seychelles,3.0,geography
by5LPvJU5OY_1,all,7.0,quantity
bz6nldNgnjU,blackberry,5.0,organisation
bz7Stt4IzGc,bully calf,11.0,flora and fauna
c-iylYqUcUw,bench mark,14.0,metric
c02rBJWw1fo,cargo  pocket,11.0,wearable
c05vX2BcjUs_2,absorption,6.0,attribute
c26UiFPMTcw,annual,5.0,time
c5txohM_Pv8,body parts,8.0,biology
c6lgZeRgbuM_1,continent,7.0,geography
c8cBnLAFa40,blight,14.0,medical
c8vOZMKsBC8_2,north,8.0,spatial position
c9Kcl0vkQh4,arrogate,15.0,action
c9hrMSMJFgw,congratulations,4.0,greeting
cBtN1DlLXAs,different,5.0,comparator
cEclg4wFkQY,bank branch address,5.0,banking
cFdYCBpZGEw_1,only,6.0,quantity
cHTrAwUZtNY,ginger,4.0,foods and drinks
cIPxnJAUd74,newly weds,6.0,relation
cIyDQeSqcnk,reinforced cement concrete,14.0,construction
cKkCZ_GYpkk,scream,5.0,action
cMIJrgJVkzc_1,order standing,10.0,banking
cMeg0EWN2mY_1,season,7.0,time
cMm2cWGKt6Q,murraya exotica,13.0,flora and fauna
cN4cdQ7Uvhw_1,storage,8.0,quantity
cNL6z2IayOU,bandra to worli sea link,5.0,geography
