uid,gloss,duration,category,video_path,official_partition
CjZKfMv3QsA_2,increase,9.0,comparator,CISLR_v1.5-a_videos/CjZKfMv3QsA_2.mp4,test
ClLC-JSUEq4,coloured follage shrubs,10.0,flora and fauna,CISLR_v1.5-a_videos/ClLC-JSUEq4.mp4,prototype
ClwPsyQ5iKQ_1,late,6.0,time,CISLR_v1.5-a_videos/ClwPsyQ5iKQ_1.mp4,test
ClxK5dEsoZk_1,abeyance,8.0,banking,CISLR_v1.5-a_videos/ClxK5dEsoZk_1.mp4,prototype
CmAtK2kV6GY,pray,4.0,action,CISLR_v1.5-a_videos/CmAtK2kV6GY.mp4,prototype
Cn1Q6q6XtMI,skiing,3.0,sport,CISLR_v1.5-a_videos/Cn1Q6q6XtMI.mp4,prototype
CoA255C3aAU_2,inverse,9.0,math,CISLR_v1.5-a_videos/CoA255C3aAU_2.mp4,prototype
CoKtBDPhPbg,self-reflect,5.0,attribute,CISLR_v1.5-a_videos/CoKtBDPhPbg.mp4,prototype
CoMoRzQiKm8_1,coin,9.0,banking,CISLR_v1.5-a_videos/CoMoRzQiKm8_1.mp4,prototype
Codai31kUpE_1,give,6.0,action,CISLR_v1.5-a_videos/Codai31kUpE_1.mp4,prototype
CowXY9IdbxA_2,uniform,8.0,quantity,CISLR_v1.5-a_videos/CowXY9IdbxA_2.mp4,prototype
CoxdEUEw9Lw,wolf,6.0,flora and fauna,CISLR_v1.5-a_videos/CoxdEUEw9Lw.mp4,test
CpYIKn7qaIY,left,4.0,spatial position,CISLR_v1.5-a_videos/CpYIKn7qaIY.mp4,prototype
CpbiUt_BR3U,process,4.0,event,CISLR_v1.5-a_videos/CpbiUt_BR3U.mp4,prototype
CqOegR2Dg14,dwarf ornamental hedges,14.0,flora and fauna,CISLR_v1.5-a_videos/CqOegR2Dg14.mp4,prototype
CqbFltbrM-s_1,lock,8.0,machine,CISLR_v1.5-a_videos/CqbFltbrM-s_1.mp4,prototype
CqilPDcjxRc,fly,4.0,flora and fauna,CISLR_v1.5-a_videos/CqilPDcjxRc.mp4,prototype
Cqtgx6BSkRk,umpire,5.0,human,CISLR_v1.5-a_videos/Cqtgx6BSkRk.mp4,prototype
CrKUKDtOtSw,foundation,10.0,construction,CISLR_v1.5-a_videos/CrKUKDtOtSw.mp4,prototype
CsVqdOkFe4Y_1,pick,6.0,action,CISLR_v1.5-a_videos/CsVqdOkFe4Y_1.mp4,prototype
Csudbq04CV0,cook,5.0,foods and drinks,CISLR_v1.5-a_videos/Csudbq04CV0.mp4,test
CtWGmhj6scQ_1,vehicles,7.0,transport,CISLR_v1.5-a_videos/CtWGmhj6scQ_1.mp4,prototype
Ctij9uzbRTU,younger,4.0,comparator,CISLR_v1.5-a_videos/Ctij9uzbRTU.mp4,prototype
Ctsn9y9OSCk,stationery,6.0,utility item,CISLR_v1.5-a_videos/Ctsn9y9OSCk.mp4,prototype
CuOhMZjaUS8_2,magnet,9.0,physics,CISLR_v1.5-a_videos/CuOhMZjaUS8_2.mp4,prototype
CujxTrMxQEw_1,declaration,12.0,action,CISLR_v1.5-a_videos/CujxTrMxQEw_1.mp4,prototype
CvB9G9rAoNY,stuck,5.0,stage,CISLR_v1.5-a_videos/CvB9G9rAoNY.mp4,prototype
CveKv8LNSOI_1,insult,6.0,action,CISLR_v1.5-a_videos/CveKv8LNSOI_1.mp4,prototype
CvkYlSWEfL4_2,simple  microscope,8.0,instrument,CISLR_v1.5-a_videos/CvkYlSWEfL4_2.mp4,prototype
CvppYfpiXyM,wood plane,10.0,miscellaneous object,CISLR_v1.5-a_videos/CvppYfpiXyM.mp4,prototype
Cw13fIyVSNA,take,4.0,action,CISLR_v1.5-a_videos/Cw13fIyVSNA.mp4,test
CwdQO_zlNyE,side mirror,6.0,utility item,CISLR_v1.5-a_videos/CwdQO_zlNyE.mp4,prototype
CyV5-k-6JFk,mizoram,5.0,geography,CISLR_v1.5-a_videos/CyV5-k-6JFk.mp4,prototype
CyY-qOh0k4U_1,account closing,14.0,banking,CISLR_v1.5-a_videos/CyY-qOh0k4U_1.mp4,prototype
Cyn1WPoqLHM_1,town,6.0,geography,CISLR_v1.5-a_videos/Cyn1WPoqLHM_1.mp4,prototype
Cz3KCbolavI,camel,5.0,flora and fauna,CISLR_v1.5-a_videos/Cz3KCbolavI.mp4,test
D-6BxGJ0ru8_1,wish,7.0,abstract,CISLR_v1.5-a_videos/D-6BxGJ0ru8_1.mp4,prototype
D-6KziM3_ac,monkey,7.0,flora and fauna,CISLR_v1.5-a_videos/D-6KziM3_ac.mp4,test
D-DoLPV-QRg_1,unlawful,7.0,legal,CISLR_v1.5-a_videos/D-DoLPV-QRg_1.mp4,prototype
D12hlBiVjck,opposite,4.0,comparator,CISLR_v1.5-a_videos/D12hlBiVjck.mp4,prototype
D19X5MhzZcE,english,3.0,language,CISLR_v1.5-a_videos/D19X5MhzZcE.mp4,prototype
D1NuUfSrJq8_1,yellow,8.0,attribute,CISLR_v1.5-a_videos/D1NuUfSrJq8_1.mp4,test
D2Ayu0l7M78,tonic,4.0,substance,CISLR_v1.5-a_videos/D2Ayu0l7M78.mp4,prototype
D2r4zIgoqkg,andhra pradesh,4.0,geography,CISLR_v1.5-a_videos/D2r4zIgoqkg.mp4,prototype
D2w1j6MXK-s_2,hydrautic lift,12.0,machine,CISLR_v1.5-a_videos/D2w1j6MXK-s_2.mp4,prototype
D3-jY-B3kFo,unix,7.0,computer,CISLR_v1.5-a_videos/D3-jY-B3kFo.mp4,prototype
D38jZfxOtFs_1,europe,8.0,geography,CISLR_v1.5-a_videos/D38jZfxOtFs_1.mp4,prototype
D3MeXacclFw,breathalyzer test,12.0,medical,CISLR_v1.5-a_videos/D3MeXacclFw.mp4,prototype
D3USBJo5zLA_1,introduce,6.0,action,CISLR_v1.5-a_videos/D3USBJo5zLA_1.mp4,prototype
D4mWoGRHBYc_1,disapproval,9.0,gesture,CISLR_v1.5-a_videos/D4mWoGRHBYc_1.mp4,prototype
D5jXj8nf-Sg_1,spoil,7.0,action,CISLR_v1.5-a_videos/D5jXj8nf-Sg_1.mp4,prototype
D5ynpqL8HC4_1,multiply,7.0,math,CISLR_v1.5-a_videos/D5ynpqL8HC4_1.mp4,prototype
D6MP5temHtg_1,chocolate,6.0,foods and drinks,CISLR_v1.5-a_videos/D6MP5temHtg_1.mp4,prototype
D6jjiguTEmI_1,account profit and loss,15.0,banking,CISLR_v1.5-a_videos/D6jjiguTEmI_1.mp4,prototype
D7hi8QdSnq8,middle,4.0,comparator,CISLR_v1.5-a_videos/D7hi8QdSnq8.mp4,prototype
D9ihUabRKIQ_2,green,8.0,colour,CISLR_v1.5-a_videos/D9ihUabRKIQ_2.mp4,prototype
D9jI_HByl1Q,united arab emirates,4.0,geography,CISLR_v1.5-a_videos/D9jI_HByl1Q.mp4,prototype
DA0Ma_9R3HU,pick,3.0,action,CISLR_v1.5-a_videos/DA0Ma_9R3HU.mp4,test
DAgfV9RRVsw_1,umbrella,8.0,utility item,CISLR_v1.5-a_videos/DAgfV9RRVsw_1.mp4,test
DAhaM4E1wSM,candle,6.0,utility item,CISLR_v1.5-a_videos/DAhaM4E1wSM.mp4,prototype
DAkf0SjQpuk_1,alive,6.0,stage,CISLR_v1.5-a_videos/DAkf0SjQpuk_1.mp4,test
DBMZ92qq6fY_1,bible,6.0,readable,CISLR_v1.5-a_videos/DBMZ92qq6fY_1.mp4,prototype
DBUTlAHjWlI,fine,4.0,legal,CISLR_v1.5-a_videos/DBUTlAHjWlI.mp4,test
DCH3d-S6BlI,endure,4.0,action,CISLR_v1.5-a_videos/DCH3d-S6BlI.mp4,prototype
DCRybq5sYAA_1,winding up,7.0,action,CISLR_v1.5-a_videos/DCRybq5sYAA_1.mp4,prototype
DCjd5dJLuF4,zebra,5.0,flora and fauna,CISLR_v1.5-a_videos/DCjd5dJLuF4.mp4,prototype
DCwA5BuGHa8_1,they,4.0,relation,CISLR_v1.5-a_videos/DCwA5BuGHa8_1.mp4,test
DD9K1ojKj_k,taj hotel,7.0,construction,CISLR_v1.5-a_videos/DD9K1ojKj_k.mp4,prototype
DDusbrXIyaA,tailor,5.0,profession,CISLR_v1.5-a_videos/DDusbrXIyaA.mp4,test
DF_pD6nnqRk,monocotyledonae,11.0,flora and fauna,CISLR_v1.5-a_videos/DF_pD6nnqRk.mp4,prototype
DG2hfDpWdMQ_1,good,7.0,quality,CISLR_v1.5-a_videos/DG2hfDpWdMQ_1.mp4,prototype
DHihi8AG0ck_1,cancel,6.0,action,CISLR_v1.5-a_videos/DHihi8AG0ck_1.mp4,test
DHr0LlZd0cs_2,attraction,8.0,physics,CISLR_v1.5-a_videos/DHr0LlZd0cs_2.mp4,prototype
DJzxcG2JLTA,experiment,6.0,process,CISLR_v1.5-a_videos/DJzxcG2JLTA.mp4,prototype
DKuMCtyj8ik_2,infinity,8.0,math,CISLR_v1.5-a_videos/DKuMCtyj8ik_2.mp4,prototype
DMDAXFRPJBs_1,rose,7.0,flora and fauna,CISLR_v1.5-a_videos/DMDAXFRPJBs_1.mp4,prototype
DM_xL10khbo_1,skin,9.0,biology,CISLR_v1.5-a_videos/DM_xL10khbo_1.mp4,prototype
DMaN0jUw3pU,pickle,7.0,foods and drinks,CISLR_v1.5-a_videos/DMaN0jUw3pU.mp4,prototype
DMxZHUZ7u88_1,seat,6.0,utility item,CISLR_v1.5-a_videos/DMxZHUZ7u88_1.mp4,prototype
DNF5QY7x2Lc_1,hardworking,8.0,behavior,CISLR_v1.5-a_videos/DNF5QY7x2Lc_1.mp4,prototype
DNP9-5px_mA,hook worm disease,9.0,biology,CISLR_v1.5-a_videos/DNP9-5px_mA.mp4,prototype
DNVOzTx47ew,gas lighter,5.0,utility item,CISLR_v1.5-a_videos/DNVOzTx47ew.mp4,prototype
DNk0c1RwBJ0_1,solve,7.0,action,CISLR_v1.5-a_videos/DNk0c1RwBJ0_1.mp4,prototype
DOHpEalcflo,podium,8.0,miscellaneous object,CISLR_v1.5-a_videos/DOHpEalcflo.mp4,prototype
DPFh6Vtj8nY,indian sign language interpreters association,3.0,organisation,CISLR_v1.5-a_videos/DPFh6Vtj8nY.mp4,prototype
DPQ-TcGykDw_1,baby,9.0,stage,CISLR_v1.5-a_videos/DPQ-TcGykDw_1.mp4,prototype
DPb0Ariw5Ic,event,5.0,event,CISLR_v1.5-a_videos/DPb0Ariw5Ic.mp4,prototype
DQZ8UEoRnUs_1,fool,6.0,behavior,CISLR_v1.5-a_videos/DQZ8UEoRnUs_1.mp4,prototype
DQg2gfZHQ_0,subdivision,5.0,authority,CISLR_v1.5-a_videos/DQg2gfZHQ_0.mp4,prototype
DQstNLzwuNg,concealment of identity,14.0,legal,CISLR_v1.5-a_videos/DQstNLzwuNg.mp4,prototype
DRvjyDqrHq4_1,floor,8.0,construction,CISLR_v1.5-a_videos/DRvjyDqrHq4_1.mp4,prototype
DSL5R_AGIiU,computing,13.0,computer,CISLR_v1.5-a_videos/DSL5R_AGIiU.mp4,prototype
DSpymhe73eM_1,seed,7.0,foods and drinks,CISLR_v1.5-a_videos/DSpymhe73eM_1.mp4,prototype
DSr0qd_JY8w,india gate,6.0,construction,CISLR_v1.5-a_videos/DSr0qd_JY8w.mp4,prototype
DTOsm_OuWLM,kindhearted,6.0,attribute,CISLR_v1.5-a_videos/DTOsm_OuWLM.mp4,prototype
DTWS5Oy3kcY,maharashtra,4.0,geography,CISLR_v1.5-a_videos/DTWS5Oy3kcY.mp4,prototype
DU-O8ssmBHg_2,diagonal,10.0,math,CISLR_v1.5-a_videos/DU-O8ssmBHg_2.mp4,prototype
DU-odPNLPio_1,attachment of property,13.0,banking,CISLR_v1.5-a_videos/DU-odPNLPio_1.mp4,prototype
DV2QK-flhpc,absolve,12.0,legal,CISLR_v1.5-a_videos/DV2QK-flhpc.mp4,prototype
DVe5knz8gh8,triple,4.0,quantity,CISLR_v1.5-a_videos/DVe5knz8gh8.mp4,prototype
DXj1A4BNsQg,traffic,5.0,abstract,CISLR_v1.5-a_videos/DXj1A4BNsQg.mp4,prototype
DY9ZAVPwT8o,stumps,5.0,sport,CISLR_v1.5-a_videos/DY9ZAVPwT8o.mp4,prototype
DZ55uUFJfTA_2,lunar eclipse,12.0,astronomical,CISLR_v1.5-a_videos/DZ55uUFJfTA_2.mp4,prototype
DZ6eHdrXGC8,green hand,9.0,behavior,CISLR_v1.5-a_videos/DZ6eHdrXGC8.mp4,prototype
DbQXU9hA1AA_1,mix,6.0,process,CISLR_v1.5-a_videos/DbQXU9hA1AA_1.mp4,prototype
DbWWsUmMXUA_1,banana,7.0,foods and drinks,CISLR_v1.5-a_videos/DbWWsUmMXUA_1.mp4,prototype
DbfHSSkk3Ss,nail cutter,5.0,utility item,CISLR_v1.5-a_videos/DbfHSSkk3Ss.mp4,prototype
Dbt8wFNY5RI_1,straight,6.0,spatial position,CISLR_v1.5-a_videos/Dbt8wFNY5RI_1.mp4,test
Dbz-hAaPPvg,chain surveying,9.0,metric,CISLR_v1.5-a_videos/Dbz-hAaPPvg.mp4,prototype
DcEY17TDRIw_1,aluminium,8.0,metal and minerals,CISLR_v1.5-a_videos/DcEY17TDRIw_1.mp4,prototype
DcJKQkC-JjY_1,transport,7.0,transport,CISLR_v1.5-a_videos/DcJKQkC-JjY_1.mp4,prototype
DcRRjyNfFJs_1,destroy,6.0,action,CISLR_v1.5-a_videos/DcRRjyNfFJs_1.mp4,prototype
DdEgmEhWnRA,parkinsonia aculeata,15.0,biology,CISLR_v1.5-a_videos/DdEgmEhWnRA.mp4,prototype
DfohDPZVlrA_1,mother,9.0,relation,CISLR_v1.5-a_videos/DfohDPZVlrA_1.mp4,test
Dg1FJhcTg2E_2,east,8.0,spatial position,CISLR_v1.5-a_videos/Dg1FJhcTg2E_2.mp4,test
Dg95uOLJogg_1,copper,9.0,metal and minerals,CISLR_v1.5-a_videos/Dg95uOLJogg_1.mp4,prototype
DgF0m14DBG0,to retailers,12.0,process,CISLR_v1.5-a_videos/DgF0m14DBG0.mp4,prototype
Dgq7SU6Khls_1,tomorrow,7.0,time,CISLR_v1.5-a_videos/Dgq7SU6Khls_1.mp4,test
Dh69YPn9pzU,tractor,7.0,transport,CISLR_v1.5-a_videos/Dh69YPn9pzU.mp4,test
Dhg5hNpQxQU,tube well,11.0,construction,CISLR_v1.5-a_videos/Dhg5hNpQxQU.mp4,prototype
DhydZXrTFJ4_2,pentode,11.0,electronic and electrical,CISLR_v1.5-a_videos/DhydZXrTFJ4_2.mp4,prototype
DjEe79bR1M4,sunset,5.0,event,CISLR_v1.5-a_videos/DjEe79bR1M4.mp4,prototype
DkjjHEZzsHE_1,husband,9.0,relation,CISLR_v1.5-a_videos/DkjjHEZzsHE_1.mp4,prototype
DlLsAg0WL68_1,careful,7.0,attribute,CISLR_v1.5-a_videos/DlLsAg0WL68_1.mp4,prototype
DlTdx-rVtfo,unfair dismissal,6.0,action,CISLR_v1.5-a_videos/DlTdx-rVtfo.mp4,test
DlyWuMwYeVc_2,orange,12.0,abstract,CISLR_v1.5-a_videos/DlyWuMwYeVc_2.mp4,test
Dom49pxvY-M_2,translation of motion,10.0,physics,CISLR_v1.5-a_videos/Dom49pxvY-M_2.mp4,prototype
DpoUiyIlk2k,forget,4.0,action,CISLR_v1.5-a_videos/DpoUiyIlk2k.mp4,prototype
DqnTDIwMoFc,system of feeding poultry,13.0,organisation,CISLR_v1.5-a_videos/DqnTDIwMoFc.mp4,prototype
Dr99eNeltzU,3g,3.0,internet,CISLR_v1.5-a_videos/Dr99eNeltzU.mp4,prototype
Ds0rhfDqBrM_1,profit,6.0,banking,CISLR_v1.5-a_videos/Ds0rhfDqBrM_1.mp4,prototype
DsIehsrzx7o,pizza,4.0,foods and drinks,CISLR_v1.5-a_videos/DsIehsrzx7o.mp4,prototype
DtVx1FUTYaA_2,sink,9.0,process,CISLR_v1.5-a_videos/DtVx1FUTYaA_2.mp4,prototype
DtZFOZG8tTQ,stair tread,8.0,construction,CISLR_v1.5-a_videos/DtZFOZG8tTQ.mp4,prototype
DtdeOvkYLo4_1,egg,6.0,foods and drinks,CISLR_v1.5-a_videos/DtdeOvkYLo4_1.mp4,prototype
Dteba6UR1uY,plastering,11.0,action,CISLR_v1.5-a_videos/Dteba6UR1uY.mp4,prototype
Dvpc0R8CfI0,quantity,4.0,quantity,CISLR_v1.5-a_videos/Dvpc0R8CfI0.mp4,prototype
DwUajipOhHY,motor,6.0,electronic and electrical,CISLR_v1.5-a_videos/DwUajipOhHY.mp4,prototype
DwrOgyG1P7E_2,carburetor,7.0,machine,CISLR_v1.5-a_videos/DwrOgyG1P7E_2.mp4,prototype
DxotcbkEnMY,general secretary,4.0,profession,CISLR_v1.5-a_videos/DxotcbkEnMY.mp4,prototype
Dy9J-D3RVDw_1,coimbatore,5.0,geography,CISLR_v1.5-a_videos/Dy9J-D3RVDw_1.mp4,prototype
DyoiyeHahko_1,small farmer,10.0,profession,CISLR_v1.5-a_videos/DyoiyeHahko_1.mp4,prototype
Dywl939W0wU,introduce,4.0,action,CISLR_v1.5-a_videos/Dywl939W0wU.mp4,test
Dz2avlvSTYQ_1,read,6.0,action,CISLR_v1.5-a_videos/Dz2avlvSTYQ_1.mp4,prototype
Dz9dFM4Pg3g,allow,3.0,action,CISLR_v1.5-a_videos/Dz9dFM4Pg3g.mp4,test
DzL4k1Vy3gc,sandwich,4.0,foods and drinks,CISLR_v1.5-a_videos/DzL4k1Vy3gc.mp4,prototype
DzyfpdJYBwg,profile levelling,14.0,physics,CISLR_v1.5-a_videos/DzyfpdJYBwg.mp4,prototype
E1bMcpst-p8_1,flood,9.0,event,CISLR_v1.5-a_videos/E1bMcpst-p8_1.mp4,test
E1g2vckJJek_1,wheat,5.0,foods and drinks,CISLR_v1.5-a_videos/E1g2vckJJek_1.mp4,prototype
E2-FY4q-Kbg,debate,5.0,action,CISLR_v1.5-a_videos/E2-FY4q-Kbg.mp4,prototype
E2FirzckC_U_1,weak,7.0,quality,CISLR_v1.5-a_videos/E2FirzckC_U_1.mp4,prototype
E2GOvDBZhdI_1,resume,8.0,action,CISLR_v1.5-a_videos/E2GOvDBZhdI_1.mp4,prototype
E2SKFVvnt0s,veteran,13.0,human,CISLR_v1.5-a_videos/E2SKFVvnt0s.mp4,prototype
E3CEiwzCU94_1,conciliation,11.0,process,CISLR_v1.5-a_videos/E3CEiwzCU94_1.mp4,prototype
E3IAqXfMjWA,lassi,5.0,foods and drinks,CISLR_v1.5-a_videos/E3IAqXfMjWA.mp4,prototype
E4A1ApJjUkE_1,main,9.0,quality,CISLR_v1.5-a_videos/E4A1ApJjUkE_1.mp4,prototype
E4Kp5d5orgA_1,land improvement reform,10.0,legal,CISLR_v1.5-a_videos/E4Kp5d5orgA_1.mp4,prototype
E4_sAfIiflQ,demand draft,6.0,banking,CISLR_v1.5-a_videos/E4_sAfIiflQ.mp4,prototype
E4hL5jUFwCk,gloves,4.0,wearable,CISLR_v1.5-a_videos/E4hL5jUFwCk.mp4,prototype
E4rnCudFi8c,disappear,5.0,action,CISLR_v1.5-a_videos/E4rnCudFi8c.mp4,test
E5mWb7nGYmQ,vishnu,5.0,religious,CISLR_v1.5-a_videos/E5mWb7nGYmQ.mp4,prototype
E5teJWyr2rA,coach,6.0,sport,CISLR_v1.5-a_videos/E5teJWyr2rA.mp4,prototype
E6-Q2xXxUmc,varieties of mushroom,10.0,foods and drinks,CISLR_v1.5-a_videos/E6-Q2xXxUmc.mp4,prototype
E6XeodyBzYs_1,deed of sale,12.0,event,CISLR_v1.5-a_videos/E6XeodyBzYs_1.mp4,prototype
E6yxMBZEYhs,notify,3.0,action,CISLR_v1.5-a_videos/E6yxMBZEYhs.mp4,prototype
E7ASHBd0kDs,canada,4.0,geography,CISLR_v1.5-a_videos/E7ASHBd0kDs.mp4,prototype
E7okhzFRINQ_1,plate,7.0,utility item,CISLR_v1.5-a_videos/E7okhzFRINQ_1.mp4,prototype
E7upPuPpLIY_1,poor,7.0,abstract,CISLR_v1.5-a_videos/E7upPuPpLIY_1.mp4,prototype
E8uf2VM3KCo,get,4.0,action,CISLR_v1.5-a_videos/E8uf2VM3KCo.mp4,prototype
E91cfQBn8_4_1,help,7.0,process,CISLR_v1.5-a_videos/E91cfQBn8_4_1.mp4,prototype
E93MkvU8Hs8,balcony garden,7.0,construction,CISLR_v1.5-a_videos/E93MkvU8Hs8.mp4,prototype
E99L8qeeuVk_1,bench,6.0,utility item,CISLR_v1.5-a_videos/E99L8qeeuVk_1.mp4,prototype
EBdRrVvw25g_2,liquid,10.0,physics,CISLR_v1.5-a_videos/EBdRrVvw25g_2.mp4,prototype
ED7sE5v2jKE,solve,4.0,action,CISLR_v1.5-a_videos/ED7sE5v2jKE.mp4,test
EDDN3o-FX9Q,manipur,4.0,geography,CISLR_v1.5-a_videos/EDDN3o-FX9Q.mp4,test
EDEbbnnbHeo_1,july,6.0,time,CISLR_v1.5-a_videos/EDEbbnnbHeo_1.mp4,test
EDW7RoRvZOg_2,minute,8.0,time,CISLR_v1.5-a_videos/EDW7RoRvZOg_2.mp4,prototype
EDX7B93iM9k_1,hip,7.0,biology,CISLR_v1.5-a_videos/EDX7B93iM9k_1.mp4,prototype
ED_25-_F0MI,bookshelf,6.0,utility item,CISLR_v1.5-a_videos/ED_25-_F0MI.mp4,prototype
EDxRoZlrq5A_1,measles,7.0,biology,CISLR_v1.5-a_videos/EDxRoZlrq5A_1.mp4,prototype
EE1cuwsn1IY,hate,5.0,emotion,CISLR_v1.5-a_videos/EE1cuwsn1IY.mp4,test
EE_BDdMNWTI_1,sector,10.0,math,CISLR_v1.5-a_videos/EE_BDdMNWTI_1.mp4,prototype
EEn5WhsNLfA,minister,4.0,authority,CISLR_v1.5-a_videos/EEn5WhsNLfA.mp4,prototype
EF3PXbHGGUM_1,yearly,8.0,time,CISLR_v1.5-a_videos/EF3PXbHGGUM_1.mp4,prototype
EFBQAgXgXEk_1,sheet charge,9.0,legal,CISLR_v1.5-a_videos/EFBQAgXgXEk_1.mp4,prototype
EFPl9sfDRkM,prefer,5.0,action,CISLR_v1.5-a_videos/EFPl9sfDRkM.mp4,prototype
EFd9_rQVW6k,pizza,4.0,foods and drinks,CISLR_v1.5-a_videos/EFd9_rQVW6k.mp4,test
EFuaKRVN4Yw,week,4.0,time,CISLR_v1.5-a_videos/EFuaKRVN4Yw.mp4,test
EGt1EA-YBNw,conclude,6.0,process,CISLR_v1.5-a_videos/EGt1EA-YBNw.mp4,prototype
EHWONrQWsVE,baldness,8.0,attribute,CISLR_v1.5-a_videos/EHWONrQWsVE.mp4,prototype
EI3Z7yP6_JQ,my,3.0,language,CISLR_v1.5-a_videos/EI3Z7yP6_JQ.mp4,prototype
EI4ConsbYws_2,geography,10.0,geography,CISLR_v1.5-a_videos/EI4ConsbYws_2.mp4,test
EIS2HUEopZM_1,sweets,5.0,foods and drinks,CISLR_v1.5-a_videos/EIS2HUEopZM_1.mp4,prototype
EI_dA2lZLds_1,reasonable notice,7.0,legal,CISLR_v1.5-a_videos/EI_dA2lZLds_1.mp4,prototype
EJ0UG10b714,wise,4.0,attribute,CISLR_v1.5-a_videos/EJ0UG10b714.mp4,prototype
EJF-HPyHiYE,post,4.0,action,CISLR_v1.5-a_videos/EJF-HPyHiYE.mp4,prototype
EJo7NBj1Qx4,serial killer,10.0,human,CISLR_v1.5-a_videos/EJo7NBj1Qx4.mp4,prototype
EK6tORg211g_1,devil,5.0,religious,CISLR_v1.5-a_videos/EK6tORg211g_1.mp4,prototype
EKWgFRGdMwU,antartica,5.0,geography,CISLR_v1.5-a_videos/EKWgFRGdMwU.mp4,prototype
EKZWNoQFQuw,palm tree,6.0,flora and fauna,CISLR_v1.5-a_videos/EKZWNoQFQuw.mp4,prototype
EKp6wIukZRc,kilogram,8.0,metric,CISLR_v1.5-a_videos/EKp6wIukZRc.mp4,prototype
EKr1gGcQlXk_1,kerala,7.0,geography,CISLR_v1.5-a_videos/EKr1gGcQlXk_1.mp4,test
EL4UAMc2Kmc_2,circuit,10.0,physics,CISLR_v1.5-a_videos/EL4UAMc2Kmc_2.mp4,prototype
ELCvZrWheyk,initiative,8.0,behavior,CISLR_v1.5-a_videos/ELCvZrWheyk.mp4,prototype
ELX_Ak3IKgE_1,north pole,8.0,geography,CISLR_v1.5-a_videos/ELX_Ak3IKgE_1.mp4,test
ENY1YTTzKao_1,pepper,6.0,foods and drinks,CISLR_v1.5-a_videos/ENY1YTTzKao_1.mp4,prototype
EPIpofZRHBY_1,purchase,8.0,action,CISLR_v1.5-a_videos/EPIpofZRHBY_1.mp4,test
EQ1yzB0YoPY,delegate west bengal,3.0,authority,CISLR_v1.5-a_videos/EQ1yzB0YoPY.mp4,prototype
EQMR3agty8g_1,bearer,10.0,banking,CISLR_v1.5-a_videos/EQMR3agty8g_1.mp4,prototype
EQpjjm6rZTw,peon,11.0,profession,CISLR_v1.5-a_videos/EQpjjm6rZTw.mp4,test
EQwPLL2v2bU,neck,4.0,biology,CISLR_v1.5-a_videos/EQwPLL2v2bU.mp4,prototype
ERX99VRsSPA_1,walk,8.0,action,CISLR_v1.5-a_videos/ERX99VRsSPA_1.mp4,prototype
EUJyZCB8UoE,skin,4.0,biology,CISLR_v1.5-a_videos/EUJyZCB8UoE.mp4,test
EVLxRwi3cNY_2,technoiogy,9.0,abstract,CISLR_v1.5-a_videos/EVLxRwi3cNY_2.mp4,prototype
EVNgPUE-tys_1,milkman,6.0,profession,CISLR_v1.5-a_videos/EVNgPUE-tys_1.mp4,prototype
EVs45zQ6mTQ,on the basis of use of pond,15.0,biology,CISLR_v1.5-a_videos/EVs45zQ6mTQ.mp4,prototype
EW6ZzbkYD9g_1,penal interest,8.0,banking,CISLR_v1.5-a_videos/EW6ZzbkYD9g_1.mp4,prototype
EWDMPkRnEHI,radish,4.0,foods and drinks,CISLR_v1.5-a_videos/EWDMPkRnEHI.mp4,prototype
EWPzum2d02w_1,curtain,9.0,utility item,CISLR_v1.5-a_videos/EWPzum2d02w_1.mp4,prototype
EWUNJsze6aE,housefly,6.0,flora and fauna,CISLR_v1.5-a_videos/EWUNJsze6aE.mp4,prototype
EXEEDnScQ8g_1,shares redeemable,9.0,banking,CISLR_v1.5-a_videos/EXEEDnScQ8g_1.mp4,prototype
EXJmDDFi-5g,door,4.0,construction,CISLR_v1.5-a_videos/EXJmDDFi-5g.mp4,prototype
EXSLF0azSNs_2,number system,12.0,math,CISLR_v1.5-a_videos/EXSLF0azSNs_2.mp4,prototype
EXdh8IAeyUk_2,rotational motion,12.0,physics,CISLR_v1.5-a_videos/EXdh8IAeyUk_2.mp4,prototype
EXoZ4SeF5as_1,then,7.0,time,CISLR_v1.5-a_videos/EXoZ4SeF5as_1.mp4,prototype
EYWI_5mkrbc_1,free,7.0,behavior,CISLR_v1.5-a_videos/EYWI_5mkrbc_1.mp4,prototype
EYcuu4ETc4Y,herpes,7.0,biology,CISLR_v1.5-a_videos/EYcuu4ETc4Y.mp4,prototype
EYhsfoO3_ME_1,shirt,7.0,wearable,CISLR_v1.5-a_videos/EYhsfoO3_ME_1.mp4,prototype
EZ9S6g3CBzM,sweep,9.0,action,CISLR_v1.5-a_videos/EZ9S6g3CBzM.mp4,prototype
EZpZvb2wicY,okay,4.0,gesture,CISLR_v1.5-a_videos/EZpZvb2wicY.mp4,prototype
EZtR1UdIiBE,peru,4.0,geography,CISLR_v1.5-a_videos/EZtR1UdIiBE.mp4,prototype
E_bwQ8SGo8w,foundation organization,7.0,organisation,CISLR_v1.5-a_videos/E_bwQ8SGo8w.mp4,prototype
Eakl221Gpsg,floppy disk,12.0,computer,CISLR_v1.5-a_videos/Eakl221Gpsg.mp4,prototype
